등종류,행정동,소재지 주소,상세위치,위도,경도,데이터기준일
가로등,대정읍,제주특별자치도 서귀포시 대정읍 하모리2148,,33.21866608,126.2520752,2025-07-25
가로등,대정읍,제주특별자치도 서귀포시 대정읍 하모리2148,,33.21830368,126.2521133,2025-07-25
가로등,대정읍,제주특별자치도 서귀포시 대정읍 하모리2147,,33.21795273,126.2518539,2025-07-25
가로등,대정읍,제주특별자치도 서귀포시 대정읍 하모리2127-6,,33.21794128,126.2514191,2025-07-25
가로등,대정읍,제주특별자치도 서귀포시 대정읍 하모리2128-6,,33.21790314,126.2507324,2025-07-25
가로등,대정읍,제주특별자치도 서귀포시 대정읍 하모리2144,,33.21787262,126.2502518,2025-07-25
가로등,대정읍,제주특별자치도 서귀포시 대정읍 하모리2148,,33.21787262,126.2521515,2025-07-25
가로등,대정읍,제주특별자치도 서귀포시 대정읍 하모리2148,,33.21744919,126.252182,2025-07-25
가로등,대정읍,제주특별자치도 서귀포시 대정읍 하모리2148,,33.21699905,126.2522354,2025-07-25
가로등,대정읍,제주특별자치도 서귀포시 대정읍 하모리2148,,33.21657944,126.2522583,2025-07-25
가로등,대정읍,제주특별자치도 서귀포시 대정읍 하모리2133-3,,33.21624374,126.2522812,2025-07-25
가로등,대정읍,제주특별자치도 서귀포시 대정읍 하모리2146,,33.21616364,126.2519913,2025-07-25
가로등,대정읍,제주특별자치도 서귀포시 대정읍 하모리2148,,33.21578598,126.2524719,2025-07-25
가로등,대정읍,제주특별자치도 서귀포시 대정읍 하모리2148,,33.21560287,126.2529449,2025-07-25
가로등,대정읍,제주특별자치도 서귀포시 대정읍 하모리848-9,,33.2214241,126.2537842,2025-07-25
가로등,대정읍,제주특별자치도 서귀포시 대정읍 하모리846-12,,33.22110748,126.2535248,2025-07-25
가로등,대정읍,제주특별자치도 서귀포시 대정읍 하모리846-19,,33.22095871,126.2532806,2025-07-25
가로등,대정읍,제주특별자치도 서귀포시 대정읍 하모리2121,,33.22079468,126.2527847,2025-07-25
가로등,대정읍,제주특별자치도 서귀포시 대정읍 하모리933-15,,33.2206955,126.2525024,2025-07-25
가로등,대정읍,제주특별자치도 서귀포시 대정읍 하모리935-13,,33.22059631,126.252037,2025-07-25
가로등,대정읍,제주특별자치도 서귀포시 대정읍 하모리934-4,,33.22056961,126.2524338,2025-07-25
가로등,대정읍,제주특별자치도 서귀포시 대정읍 하모리841-1,,33.22069931,126.2528076,2025-07-25
가로등,대정읍,제주특별자치도 서귀포시 대정읍 하모리2121,,33.22081375,126.2531967,2025-07-25
가로등,대정읍,제주특별자치도 서귀포시 대정읍 하모리2121,,33.22093964,126.2535019,2025-07-25
가로등,대정읍,제주특별자치도 서귀포시 대정읍 하모리2121,,33.22125244,126.2538071,2025-07-25
가로등,대정읍,제주특별자치도 서귀포시 대정읍 하모리3870-1,,33.22516632,126.2566223,2025-07-25
가로등,대정읍,제주특별자치도 서귀포시 대정읍 하모리3870-1,,33.22475433,126.2561493,2025-07-25
가로등,대정읍,제주특별자치도 서귀포시 대정읍 하모리3870-1,,33.2243576,126.2557297,2025-07-25
가로등,대정읍,제주특별자치도 서귀포시 대정읍 하모리3867-6,,33.22395325,126.2552948,2025-07-25
가로등,대정읍,제주특별자치도 서귀포시 대정읍 하모리1549-11,,33.22373962,126.2549438,2025-07-25
가로등,대정읍,제주특별자치도 서귀포시 대정읍 하모리860-16,,33.22361374,126.2539444,2025-07-25
가로등,대정읍,제주특별자치도 서귀포시 대정읍 하모리872-9,,33.22348022,126.2529831,2025-07-25
가로등,대정읍,제주특별자치도 서귀포시 대정읍 하모리874-2,,33.22343826,126.252533,2025-07-25
가로등,대정읍,제주특별자치도 서귀포시 대정읍 하모리871-2,,33.22346115,126.2534866,2025-07-25
가로등,대정읍,제주특별자치도 서귀포시 대정읍 하모리860-8,,33.22362518,126.2545547,2025-07-25
가로등,대정읍,제주특별자치도 서귀포시 대정읍 하모리856-1,,33.22347641,126.2549515,2025-07-25
가로등,대정읍,제주특별자치도 서귀포시 대정읍 하모리852-6,,33.22260284,126.2544632,2025-07-25
가로등,대정읍,제주특별자치도 서귀포시 대정읍 하모리849-19,,33.22212601,126.2541656,2025-07-25
가로등,대정읍,제주특별자치도 서귀포시 대정읍 하모리2121,,33.22238541,126.2544937,2025-07-25
가로등,대정읍,제주특별자치도 서귀포시 대정읍 하모리2121,,33.22269058,126.2546768,2025-07-25
가로등,대정읍,제주특별자치도 서귀포시 대정읍 하모리825-1,,33.22322083,126.2549667,2025-07-25
가로등,대정읍,제주특별자치도 서귀포시 대정읍 하모리4165,,33.22378159,126.2552795,2025-07-25
가로등,대정읍,제주특별자치도 서귀포시 대정읍 하모리3936-1,,33.22418594,126.2557373,2025-07-25
가로등,대정읍,제주특별자치도 서귀포시 대정읍 하모리3936-1,,33.2245903,126.2561569,2025-07-25
가로등,대정읍,제주특별자치도 서귀포시 대정읍 하모리3871-1,,33.22492981,126.2565384,2025-07-25
가로등,대정읍,제주특별자치도 서귀포시 대정읍 하모리3878-8,,33.22532654,126.2569504,2025-07-25
가로등,대정읍,제주특별자치도 서귀포시 대정읍 하모리938-20,,33.22061157,126.2517319,2025-07-25
가로등,대정읍,제주특별자치도 서귀포시 대정읍 하모리938-20,,33.22078323,126.2511597,2025-07-25
가로등,대정읍,제주특별자치도 서귀포시 대정읍 하모리1066,,33.22054291,126.2491913,2025-07-25
가로등,대정읍,제주특별자치도 서귀포시 대정읍 하모리1066,,33.22057724,126.2496796,2025-07-25
가로등,대정읍,제주특별자치도 서귀포시 대정읍 하모리1046-9,,33.22060394,126.2502594,2025-07-25
가로등,대정읍,제주특별자치도 서귀포시 대정읍 하모리1047-2,,33.22064209,126.2509155,2025-07-25
가로등,대정읍,제주특별자치도 서귀포시 대정읍 하모리1047-2,,33.22052765,126.251442,2025-07-25
가로등,대정읍,제주특별자치도 서귀포시 대정읍 하모리1093,,33.22118378,126.2469788,2025-07-25
가로등,대정읍,제주특별자치도 서귀포시 대정읍 하모리1097-5,,33.2209549,126.2471085,2025-07-25
가로등,대정읍,제주특별자치도 서귀포시 대정읍 하모리1093,,33.22081375,126.247467,2025-07-25
가로등,대정읍,제주특별자치도 서귀포시 대정읍 하모리1067-26,,33.22060394,126.2483139,2025-07-25
가로등,대정읍,제주특별자치도 서귀포시 대정읍 하모리1083-7,,33.22076797,126.2485352,2025-07-25
가로등,대정읍,제주특별자치도 서귀포시 대정읍 하모리1089-5,,33.22082901,126.2480164,2025-07-25
가로등,대정읍,제주특별자치도 서귀포시 대정읍 하모리1089-4,,33.22087097,126.2477951,2025-07-25
가로등,대정읍,제주특별자치도 서귀포시 대정읍 하모리1093,,33.2211113,126.247345,2025-07-25
가로등,대정읍,제주특별자치도 서귀포시 대정읍 하모리1093,,33.22150421,126.2468948,2025-07-25
가로등,대정읍,제주특별자치도 서귀포시 대정읍 하모리1097-4,,33.22091675,126.2464905,2025-07-25
가로등,대정읍,제주특별자치도 서귀포시 대정읍 하모리1097-1,,33.22087097,126.2466812,2025-07-25
가로등,대정읍,제주특별자치도 서귀포시 대정읍 하모리1097-5,,33.22081757,126.2468948,2025-07-25
가로등,대정읍,제주특별자치도 서귀포시 대정읍 하모리770-56,,33.2195549,126.2511597,2025-07-25
가로등,대정읍,제주특별자치도 서귀포시 대정읍 하모리2121,,33.21950531,126.2511292,2025-07-25
가로등,대정읍,제주특별자치도 서귀포시 대정읍 하모리770-56,,33.21944427,126.2511063,2025-07-25
가로등,대정읍,제주특별자치도 서귀포시 대정읍 하모리770-56,,33.21938705,126.2510757,2025-07-25
가로등,대정읍,제주특별자치도 서귀포시 대정읍 하모리770-56,,33.21934128,126.2510452,2025-07-25
가로등,대정읍,제주특별자치도 서귀포시 대정읍 하모리770-56,,33.21928787,126.2510147,2025-07-25
가로등,대정읍,제주특별자치도 서귀포시 대정읍 하모리770-56,,33.21923447,126.2509842,2025-07-25
가로등,대정읍,제주특별자치도 서귀포시 대정읍 하모리770-56,,33.21917725,126.2509613,2025-07-25
가로등,대정읍,제주특별자치도 서귀포시 대정읍 하모리770-56,,33.21912766,126.2509308,2025-07-25
가로등,대정읍,제주특별자치도 서귀포시 대정읍 하모리770-56,,33.21906662,126.2508926,2025-07-25
가로등,대정읍,제주특별자치도 서귀포시 대정읍 하모리770-56,,33.2190094,126.2508621,2025-07-25
가로등,대정읍,제주특별자치도 서귀포시 대정읍 하모리770-56,,33.21894073,126.2508316,2025-07-25
가로등,대정읍,제주특별자치도 서귀포시 대정읍 하모리770-56,,33.2188797,126.2507935,2025-07-25
가로등,대정읍,제주특별자치도 서귀포시 대정읍 하모리770-56,,33.21881866,126.2507629,2025-07-25
가로등,대정읍,제주특별자치도 서귀포시 대정읍 하모리770-56,,33.21876907,126.2507324,2025-07-25
가로등,대정읍,제주특별자치도 서귀포시 대정읍 하모리770-56,,33.21871185,126.2507019,2025-07-25
가로등,대정읍,제주특별자치도 서귀포시 대정읍 하모리770-56,,33.21865463,126.2506714,2025-07-25
가로등,대정읍,제주특별자치도 서귀포시 대정읍 하모리770-56,,33.21860504,126.2506027,2025-07-25
가로등,대정읍,제주특별자치도 서귀포시 대정읍 하모리770-56,,33.21857071,126.2505112,2025-07-25
가로등,대정읍,제주특별자치도 서귀포시 대정읍 하모리770-56,,33.21853256,126.2504349,2025-07-25
가로등,대정읍,제주특별자치도 서귀포시 대정읍 하모리770-56,,33.21849823,126.2503662,2025-07-25
가로등,대정읍,제주특별자치도 서귀포시 대정읍 하모리770-56,,33.21847534,126.2502899,2025-07-25
가로등,대정읍,제주특별자치도 서귀포시 대정읍 하모리770-56,,33.21844864,126.2502213,2025-07-25
가로등,대정읍,제주특별자치도 서귀포시 대정읍 하모리770-56,,33.21841812,126.2501526,2025-07-25
가로등,대정읍,제주특별자치도 서귀포시 대정읍 하모리770-56,,33.21838379,126.2500839,2025-07-25
가로등,대정읍,제주특별자치도 서귀포시 대정읍 하모리770-56,,33.21835327,126.2500229,2025-07-25
가로등,대정읍,제주특별자치도 서귀포시 대정읍 하모리770-56,,33.21832657,126.2499542,2025-07-25
가로등,대정읍,제주특별자치도 서귀포시 대정읍 하모리1496-3,,33.22361755,126.2522202,2025-07-25
가로등,대정읍,제주특별자치도 서귀포시 대정읍 하모리962-7,,33.22269058,126.2521057,2025-07-25
가로등,대정읍,제주특별자치도 서귀포시 대정읍 하모리947,,33.22185516,126.2519989,2025-07-25
가로등,대정읍,제주특별자치도 서귀포시 대정읍 하모리2121,,33.22109604,126.251915,2025-07-25
가로등,대정읍,제주특별자치도 서귀포시 대정읍 하모리963-3,,33.2230835,126.2522659,2025-07-25
가로등,대정읍,제주특별자치도 서귀포시 대정읍 하모리1418-9,,33.22574615,126.2526169,2025-07-25
가로등,대정읍,제주특별자치도 서귀포시 대정읍 하모리974-4,,33.2235527,126.2520752,2025-07-25
가로등,대정읍,제주특별자치도 서귀포시 대정읍 하모리976-4,,33.223526,126.251503,2025-07-25
가로등,대정읍,제주특별자치도 서귀포시 대정읍 하모리978-3,,33.22351074,126.2511063,2025-07-25
가로등,대정읍,제주특별자치도 서귀포시 대정읍 하모리978-3,,33.22349167,126.2504883,2025-07-25
가로등,대정읍,제주특별자치도 서귀포시 대정읍 하모리985-4,,33.22347641,126.2501221,2025-07-25
가로등,대정읍,제주특별자치도 서귀포시 대정읍 하모리1157-2,,33.22345734,126.2493591,2025-07-25
가로등,대정읍,제주특별자치도 서귀포시 대정읍 하모리1160,,33.22343063,126.2487717,2025-07-25
가로등,대정읍,제주특별자치도 서귀포시 대정읍 하모리1161-1,,33.22340775,126.2483597,2025-07-25
가로등,대정읍,제주특별자치도 서귀포시 대정읍 하모리1171-7,,33.22338867,126.2478561,2025-07-25
가로등,대정읍,제주특별자치도 서귀포시 대정읍 하모리1414-2,,33.22600555,126.2517853,2025-07-25
가로등,대정읍,제주특별자치도 서귀포시 대정읍 하모리1414-2,,33.2260704,126.2510986,2025-07-25
가로등,대정읍,제주특별자치도 서귀포시 대정읍 하모리2121-33,,33.22607803,126.2503967,2025-07-25
가로등,대정읍,제주특별자치도 서귀포시 대정읍 하모리1248-2,,33.22602844,126.2497101,2025-07-25
가로등,대정읍,제주특별자치도 서귀포시 대정읍 하모리1235-5,,33.22596359,126.2490463,2025-07-25
가로등,대정읍,제주특별자치도 서귀포시 대정읍 하모리1235-5,,33.22589493,126.2483673,2025-07-25
가로등,대정읍,제주특별자치도 서귀포시 대정읍 하모리1235-5,,33.22583771,126.2476959,2025-07-25
가로등,대정읍,제주특별자치도 서귀포시 대정읍 하모리1242-10,,33.22724533,126.2481689,2025-07-25
가로등,대정읍,제주특별자치도 서귀포시 대정읍 하모리1257-1,,33.22691345,126.247963,2025-07-25
가로등,대정읍,제주특별자치도 서귀포시 대정읍 하모리1242-10,,33.2266922,126.247818,2025-07-25
가로등,대정읍,제주특별자치도 서귀포시 대정읍 하모리1263-4,,33.22639084,126.2475891,2025-07-25
가로등,대정읍,제주특별자치도 서귀포시 대정읍 하모리1242-10,,33.22611237,126.247406,2025-07-25
가로등,대정읍,제주특별자치도 서귀포시 대정읍 하모리1242-13,,33.22587585,126.2472229,2025-07-25
가로등,대정읍,제주특별자치도 서귀포시 대정읍 하모리1288-7,,33.22891617,126.249527,2025-07-25
가로등,대정읍,제주특별자치도 서귀포시 대정읍 하모리1288-5,,33.22890091,126.2497101,2025-07-25
가로등,대정읍,제주특별자치도 서귀포시 대정읍 하모리1300-4,,33.22882462,126.2500381,2025-07-25
가로등,대정읍,제주특별자치도 서귀포시 대정읍 하모리1306-5,,33.22875214,126.2503128,2025-07-25
가로등,대정읍,제주특별자치도 서귀포시 대정읍 하모리1306-5,,33.2286911,126.2506104,2025-07-25
가로등,대정읍,제주특별자치도 서귀포시 대정읍 하모리1288-5,,33.22911835,126.2496872,2025-07-25
가로등,대정읍,제주특별자치도 서귀포시 대정읍 하모리1370-2,,33.22857285,126.2515717,2025-07-25
가로등,대정읍,제주특별자치도 서귀포시 대정읍 하모리1370-2,,33.22845078,126.2520828,2025-07-25
가로등,대정읍,제주특별자치도 서귀포시 대정읍 하모리1393-5,,33.2282486,126.2533417,2025-07-25
가로등,대정읍,제주특별자치도 서귀포시 대정읍 하모리1393-5,,33.2283287,126.2530136,2025-07-25
